headline,label
پھر 'بھابھی' بن کر ناظرین کو لبھائیں گی شلپا شندے,entertainment
سوربھ نے جیتا طلائی تمغہ، راجیو نے جیتا چاندی کا تمغہ اور ابھیشیک کو ملا کانسہ,cricket
ایشا امبانی کی سنگیت تقریب میں جم کر ناچے شاہ رخ اور گوری خان,entertainment
دو مرتبہ طلاق کے بعد میں انجلینا نے بریڈ سے کی تھی شادی ، آخر کیوں ہو گئے الگ,entertainment
ایک بار پھر ہاٹ لک میں نظرآئیں سنی لیونی، سوشل میڈیا پرلوگ کررہے ہیں بے حد پسند,entertainment
زائرہ وسیم سے فلائٹ میں چھیڑچھاڑ پر سوشل میڈیا پر پھوٹا غصہ ، ....تو عام خواتین کو کن حالات کا کرنا پڑتا ہوگا سامنا,entertainment
سرفراز احمد کو ورلڈ کپ کیلئے پاکستانی ٹیم کا کپتان بنانے پر شاہد آفریدی نے دیا بڑا بیان ، کہی یہ بات,cricket
شہنشاہ جذبات دلیپ کمار کی طیبعت پھر علیل ، نمونیہ کی شکایت کے بعد علاج ، گھر پر ہی آرام کا مشورہ,entertainment
شاہ رخ خان کے بعد اب بالی ووڈ کی یہ اداکارہ ہوئی نسلی تعصب کا شکار ، کچھ اس طرح بیان کیا اپنا درد,entertainment
دھونی اور ان کے مداح کے درمیان اس ریس کو دیکھ کر ہنس- ہنس کر لوٹ پوٹ ہو جائیں گے ، دیکھیں ویڈیو,cricket
معروف اداکار نصیر الدین شاہ نے وراٹ کوہلی کو بتایا دنیا کا سب سے بدتمیز کھلاڑی ، جانیں وجہ ؟,entertainment
اس اداکارہ نے شادی کو لیکر کہہ دی ایسی بات کہ سوشل میڈیا پر ہو گئیں ٹرول,entertainment
کرکٹ کا ’ڈان‘ ، ٹیسٹ کرکٹ میں تھا 99.94 کا اوسط,cricket
پاکستانی سلامی بلے باز فخر زمان نے پہلے ہی ٹیسٹ میچ میں کیا دھمال ، بنا ڈالا یہ انوکھا ریکارڈ,cricket
چنئی سپرکنگس کو بڑا جھٹکا، پورے سیزن کے لئے باہرہوا یہ آل راونڈر,cricket
!دا گریٹ کھلی کا اعلان:ڈبلیو ڈبلیو ای کی رنگ میں اتریں گی راکھی ساونت ارو سپنا چودھری,entertainment
گھر میں ہے بڑی ٹینشن ، پھر بھی آسٹریلیا کا یہ کھلاڑی ہندوستان کے خلاف بنارہا ہے تابڑتوڑ سنچریاں,cricket
جموں وکشمیرمجھے اپنےگھرجیسا لگتا ہے: ہندوستانی کھلاڑی سریش رینا نے جموں وکشمیرکے کھلاڑیوں کی سراہنا کی,cricket
دھونی صرف میدان میں ہی نہیں بلکہ یہاں بھی ہیں مخالف ٹیموں پر بھاری ، روہت اور کوہلی بھی پیچھے,cricket
بالی ووڈ اداکار رشی کپور نے کی فاروق عبداللہ کی حمایت ، کہا : جموں و کشمیر ہمارا اور پی او کے پاکستان کا,entertainment
ایشا امبانی کی پری ویڈنگ تقریب میں ستاروں کا میلہ، دیکھیں تصویریں,entertainment
بجلی سے بھی تیز ہیں ایم ایس دھونی کے ہاتھ ، ایشیا کپ فائنل میں اپنے نام کئے کئی ریکارڈس,cricket
بڑے سیکس ریکٹ کا پردہ فاش ، قابل اعتراض اشیا برآمد، پانچ لڑکیوں سمیت چھ گرفتار,crime
پاکستان کے خلاف ون ڈے سیریز کے لئے جنوبی افریقہ کی ٹیم کا اعلان ، اس بڑے بلے باز کو ملا موقع,cricket
سالگرہ: فلم چمتکار سے زیرو تک شاہ رخ کا فلمی سفر,entertainment
بالی ووڈ دبنگ سلمان خان نے خود ہی بتائی فلموں میں شرٹ لیس ہونے کی وجہ,entertainment
تین لڑکوں نے نابالغ لڑکی کا اغوا کرکے اجتماعی عصمت دری کی,crime
آخر کیوں اڈلٹ کامیڈی فلم میں کام کرنا نہیں چاہتیں نرگس فاخری ؟,entertainment
ایکسکلوزیو: شادی سے پہلے رنویر- دیپیکا نے کیا شاندار ڈانس، گھر والے بھی جم کر جھومے,entertainment
بڑے بجٹ والی فلمیں نہیں بنانا چاہتیں ایکتا کپور,entertainment
"راس ٹیلر کی اس "" حرکت "" سے پاکستانی کپتان سرفراز احمد کا پارہ پہنچا ساتویں آسمان پر، بتایا انتہائی شرمناک",cricket
سنی لیونی نے کو۔اسٹار کے ساتھ کیا کچھ ایسا، سوشل میڈیا پرشیئر کیں تصویریں,entertainment
فلم ’’سنجو‘‘ اب 200 کروڑ کے کلب میں داخل,entertainment
عثمان خواجہ نے شاندارکیچ سے وراٹ کوہلی کو بھیجا پویلین، سوشل میڈیا پرجم کرہورہی ہے تعریف، دیکھیں ویڈیو,cricket
یہ 2 فلاپ کرکٹرز ٹیسٹ ٹیم میں شکھر دھون، دنیش کارتک کی لیں گے جگہ,cricket
فلم دنگل دیکھ کر سلمان خان نے کہا : مجھے تم سے نفرت ہے عامر!۔,entertainment
......جب گرل فرینڈ کے گھر رومانس کرنے پہنچے تھے سلمان، لیکن بیچ میں ہی آگئے تھے گھروالے پھر جو کچھ ہوا وہ,entertainment
کون بنے گا کروڑپتی کا ترک میں بھی جلوہ، اس آسان سوال کی وجہ سے ٹرول ہو گئی امیدوار,entertainment
ورلڈ کپ سے عین قبل پاکستان کے ان تین بڑے کھلاڑیوں نے ٹیم انتظامیہ کی بڑھائی سردردی !، یہ بڑی وجہ,cricket
....جب گرل فرینڈ کے بیڈ روم میں پھنسے سلمان خان رنگے ہاتھوں پکڑے گئے,entertainment
حلالہ کے نام پر سسر نے کی آبروریزی ، دو مولویوں سمیت پانچ افراد کے خلاف کیس درج ، جانچ جاری,crime
ملک کو لےکرجذباتی ہوئے رشی کپور، پاکستان کے لئے کہہ دی بڑی بات,entertainment
"بھاری پڑا موبائل فون کیمرہ ، پونم پانڈے کا ""سیکس ویڈیو "" ہوا لیک",entertainment
پاکستان کے خلاف ٹیسٹ سیریز سے پہلے آسٹریلیائی کپتان نے دیا بڑا بیان,cricket
پرینکا چوپڑا نے اتنے کروڑ میں فروخت کی اپنی شادی کی تصویریں ، جان کر اڑ جائیں گے آپ کے ہوش,entertainment
بیوی کی ادھوی خواہش پوری کرنے کیلئے 6 سال بعد اس کھلاڑی نے اٹھایا بلا اور پھر کردی رنوں کی برسات,cricket
تنو شری کے لگائے ہوئے تمام الزامات جھوٹے ہیں: نانا پاٹیکر,entertainment
بھوتنی بن کر تاپسی پنو نے یو ٹیوب پر توڑے ریکارڈ ، کیا آپ نے دیکھا یہ ویڈیو ؟,entertainment
چمپئنزٹرافی میں سنچری لگانے والا ہیروایشیا کپ میں ثابت ہوا پھسڈی، مداحوں کوکیا مایوس,cricket
"آسکر۔2018:ہالی ووڈ نے بالی ووڈ کی""نایاب نگینہ""سری دیوی اور ششی کپورکو پیش کیا خراج عقیدت",entertainment
پاکستانی کھلاڑی نے گاوں سے آکرلگائی تھی سنچری، عمران خان کی تلاش سے ٹیم انڈیا پرپڑگیا تھا بھاری,cricket
ٹریجڈی کوئین' یہ ہیں وہ اداکارہے جس کے پیدا ہوتے ہی ان کے والد چھوڑ آئے تھے یتیم خانے',entertainment
دو سال کے تیمور نے مقبولیت کے معاملہ میں حاصل کیا نیا مقام ، کئی ستاروں کو چھوڑا پیچھے,entertainment
آج ممبئی لایا جائے گا سری دیوی کا جسد خاکی ، انل امبانی نے اپنا طیارہ دبئی بھیجا,entertainment
امپائر نے کردی ایسی بڑی بھول کہ پورا اسٹیڈیم رہ گیا ہکا بکا ، بلے باز کو بھگتنا پڑا خمیازہ,cricket
فیصلہ کن میچ میں مشکل میں پاکستان ، نیوزی لینڈ نے پہلی اننگز میں پہلے دن سات وکٹ پر بنائے 229 رن,cricket
ایکشن کے سبب بلے بازہماری گیندوں کوسمجھنے میں قاصر: راشد خان,cricket
مہندر سنگھ دھونی کا 2019 عالمی کپ میں کھیلنا ہوا مشکل؟,cricket
۔... جب پابندی سے بچنے کیلئے وراٹ کوہلی نے مانگی معافی !۔,cricket
عصمت دری متاثرہ کا اسقاط حمل کرنے کے سبب کانگریس کی خاتون لیڈر گرفتار,crime
روایتی کونکنی رسم و رواج کے ساتھ شادی کے بندھن میں بندھے دیپیکا اور رنویر,entertainment
کٹرینہ کیف کی سفارشیں کرتے ہیں سلمان خان یہ ویڈیو ہے ثبوت,entertainment
عامر خان نہیں ، شاہ رخ خان بنیں گے خلا میں جانے والے پہلے ہندوستانی,entertainment
اس ماڈل نے کیا دعویٰ، انوپ جلوٹا کے بچے کی ماں بننے والی تھی جسلین,entertainment
پچیس سال کا تھا تب ہر دن آتا تھا خودکشی کا خیال : اے آر رحمان,entertainment
بنگلہ دیش کے کپتان نے نویں نمبرکے کھلاڑی کو سلامی بلے بازی کے لئے کیوں بھیجا؟,cricket
دیکھیں: کپل شرما کے گھر میں شاہ رخ اور نواز الدین کی مستی,entertainment
دیکھیں : سنیل گواسکر نے 2012 میں ہی کردی تھی عمران خان کے وزیر اعظم بننے کی پیشین گوئی,cricket
شاہ رخ خان کے 53 ویں یوم پیدائش کے لئے دلہن بنی منت، فوٹو وائرل,entertainment
کون ہیں زینب عباس اور کیوں ہیں وہ سرخیوں میں؟,cricket
اب بجے گی سونم کپور کی شادی کی شہنائی، تیاری میں مصروف ہیں پاپا انل کپور,entertainment
سونم کپور کا انکشاف : آنند اہوجا اپنے بیسٹ فرینڈ سے کرانا چاہتے تھے ان کی شادی,entertainment
پاکستان کا یہ بلے باز اب بھی ٹیم انتظامیہ کے نظر کرم کا منتظر، شاندار ریکارڈس دیکھ کر حیران رہ جائیں گے آپ,cricket
ممبئی میں بابا صدیقی کی افطار پارٹی ، سلمان خان سمیت بالی ووڈ کی ان ہستیوں نے کی شرکت,entertainment
سالگرہ مبارک: 20 سال بعد اس بڑے خاندان کے داماد بن سکتے ہیں تیمور علی خان,entertainment
فوربس کی فہرست میں سلمان چوٹی پر، شاہ رخ دوسرے نمبر پر,entertainment
جان نے نانا کی تعریفوں کے پل باندھے، کہا ان کا غصہ جائز ہے,entertainment
سہیل سیٹھ نے 18 سال چھوٹی گرل فرینڈ سے کی شادی,entertainment
پاکستان: 18 سالہ بس ہوسٹس مہویش کا قتل، جانیں کیا تھا اصل معاملہ,crime
سنجے لیلا بھنسالی کے ساتھ جو کچھ ہوا اس سے میں بیحد دکھی ہوں: کرن جوہر,entertainment
ٹی وی پر سب سے زیادہ کمائی کرنے والی اداکارہ بنی روینہ ٹنڈن,entertainment
ہندوستان بمقابلہ پاکستان: وراٹ کوہلی سے ہوتا ہے بابراعظم کا موازنہ، لیکن اب انہیں پڑرہی ہیں گالیاں!۔,cricket
آئی پی ایل 2018 : براوو نے پلٹی بازی ، چنئی نے ممبئی کو اسی کے گھر میں دی شکست,cricket
ایم ایس دھونی کے ساتھ ایک دن گزارنا چاہتی ہیں پاکستان کی یہ خاتون کرکٹر !۔,cricket
آئی پی ایل 2019: یووراج سنگھ کے لئے روہت شرما نے لیا بڑا فیصلہ، دے دی یہ 'قربانی'۔,cricket
ہیرا تاجرکے اغوا معاملے میں پھنس گئی ادا کارہ 'گوپی بہو'، پولیس نے حراست میں لیا,entertainment
آئی پی ایل 2019 : پہلے چھ میچوں سے باہر ہوئے لستھ ملنگا ، یہ ہے بڑی وجہ,cricket
ٹی وی اداکار گرمیت چودھری نے کی 11 لاکھ کے فراڈ کے الزام کی تردید,entertainment
بااثر کردار ادا کرنا چاہتے ہیں فواد خان,entertainment
بھارت کےلئے ہیروئن کی تلاش ختم، سلمان خان کے ساتھ نظرآئے گی یہ اداکارہ,entertainment
"بھوجپوری اداکارہ کاجل راگھوانی نے شیئر کی بغیر میک اپ کی تصویر ، مداح نے لکھا "" چھی "" ۔",entertainment
ساتویں کی طالبہ کی اجتماعی آبروریزی کے بعد پڑوس کے لڑکوں نے فحش ویڈیو اور تصاویر کو کیا وائرل,crime
بکنی پہننے پر اس مسلم اداکارہ کو کیا تھا ٹرول، اب برقع کے اندر بکنی پہن کر دیا جواب,entertainment
شاہ رخ خان کی اس فلم کا بجٹ سن کر حیران رہ جائیں گے آپ,entertainment
ایر ٹیل کے فور جی اشتہار والی لڑکی ساشا چھیتری تلگو فلم میں اداکاری کرے گی,entertainment
دو سال کے بعد واپسی پر مچایا تھا تہلکہ ، دو سیریز کے بعد ہی پاکستان کے اس اسٹار آل راونڈر نے ٹیسٹ کرکٹ کو کہا الوداع,cricket
سبھاش گھئی پر ایک اور الزام، اداکارہ نے کہا- مجھے مساج کرنے پر مجبور کیا,entertainment
نئے سال کی پارٹی میں اس اداکارہ نے اپنی ہاٹنیس سے مچائی کھلبلی، دیکھیں تصویریں,entertainment
سرجیکل اسٹرائیک کا ثبوت مانگنے والوں پر پھوٹا بالی ووڈ اداکار اکشے کمار کا غصہ ، کہہ دی ایسی بات,entertainment
نانا پاٹیکر کے ساتھ کام کرنے کو لے کر تاپسی پنو ہے کافی پرجوش,entertainment
پاکستان کے سلامی بلے باز امام الحق کے نام ہوا یہ بڑا عالمی ریکارڈ ، فخرزمان کو چھوڑا پیچھے,cricket
پانچویں و ن ڈے میں یہ ریکارڈ وراٹ کوہلی کا کررہا ہے انتظار ، ... تو بن جائیں گے پہلے ہندوستانی کپتان,cricket
ریپ کے بعد حاملہ ہو گئی تھی 5 ویں کی نابالغ طالبہ، ڈاکٹروں نے کرایا اسقاط حمل ,crime
جانیں مانوشی چھیلر نے کس اداکار کے ساتھ کام کرنے کی ظاہر کی اپنی خواہش,entertainment
رجنی کانت کی فلم كبالی ملک بھر میں ریلیز ، چنئی میں صبح 4 بجے دکھایا گیا پہلا شو,entertainment
دھوم 3 کے بعد سے ہی ان پر فدا ہیں بالی ووڈ اسٹار عامر خان ، انسٹا گرام پر کیا اظہار محبت,entertainment
دیپکا ککڑ نے کیا ’بگ باس 12‘ کا خطاب اپنے نام، سری سنت رہے دوسرے نمبر پر,entertainment
سلمان خان کے جواب سے خواتین کمیشن مطمئن نہیں ، 7 جولائی کو دوبارہ کیا طلب,entertainment
اس شہر میں وراٹ کوہلی کا یوم پیدائش منائیں گی انوشکا شرما ، ایئر پورٹ سے ہوئیں روانہ,entertainment
زرین خان کار حادثہ معاملہ میں نیا موڑ، اداکارہ کے ڈرائیور پر لگا لاپروائی کا الزام,entertainment
دھمکی دیکر 'سیکس ریکٹ' چلا رہی تھی یہ اداکارہ، خواتین کورکھا جاتا تھا بھوکا,crime
پھر وراٹ کوہلی کی ٹی شرٹ میں نظر آئیں انوشکا شرما ، تصویر ہوئی وائرل,entertainment
مہندر سنگھ دھونی کے پیچھے ۔ پیچھے چلتی ہے قسمت یہ ہے سب سے بڑا ثبوت ,cricket
آسکرمیں فلم نیوٹن کرے گی ہندوستان کی نمائندگی,entertainment
آسٹریلیا کے اس نوجوان بلے باز کو ٹیسٹ ٹیم سے کیا گیا ریلیز ، وجہ جان کر حیران رہ جائیں گے آپ,cricket
بہار میں ایک اور صحافی کا گولی مار کر قتل، موٹر سائیکل سواروں نے گھیر کر ماریں سات گولیاں,crime
جب ایک بچی کا سوال سن کر زمین پر بیٹھ گئے امیتابھ بچن,entertainment
"کپتان سرفراز احمد نے کردی "" بڑی غلطی "" ، پاکستان کے ہاتھ سے نکل سکتا ہے تیسرا ٹیسٹ میچ ؟۔",cricket
غیر ملکی ریسلر نے راکھی ساونت کو اٹھا اٹھا کر پٹخ دیا، اسپتال میں داخل,entertainment
شعیب ملک نے جنوبی افریقہ کے ہاتھوں ٹی -20 سیریز میں شکست کی بتائی یہ وجہ,cricket
"میرا نام کسی سے نہیں جڑتا، شاید لڑکوں کو مجھ میں دلچسپی نہیں ہے: ""ملک"" کی تاپسی پنو نے مداحوں کو کردیا حیران",entertainment
جب وی میٹ کی سیکول میں ایک ساتھ نظر آسکتے ہیں شاہد اور کرینہ,entertainment
پاکستانی کپتان سرفراز احمد نے اس معاملہ میں مہندر سنگھ دھونی کو چھوڑا پیچھے,cricket
ایک کو گرل فرینڈ نے تو دوسرے کو بیوی نے پھنسایا ، بنگلہ دیش کے تین کرکٹرس مصیبت میں,cricket
شمالی کشمیر: جوان پر میجر کے قتل کا الزام، موبائل کو لے کر ہوا تھا تنازعہ,crime
عالیہ بھٹ کو لگی چوٹ ، دوڑے ، دوڑے ڈاکٹر کے پاس لے گئے رنبیر کپور,entertainment
ہاردک پانڈیا کوایلی اورام کے بعد اب اس اداکارہ سےہوئی محبت؟,entertainment
سوشل میڈیا پر پھیلی بالی ووڈ کی مشہور اداکارہ فریدہ جلال کی موت کی جھوٹی خبر!۔,entertainment
سونو نگم کی حمایت میں آئے اداکار انوپم کھیر ، گلوکار کو کی یہ نصیحت,entertainment
بالی ووڈ: ممبئی ایئرپورٹ پرسشمتا سین نے دیا پوز، بیٹی رنی نے چھپا لیا چہرہ,entertainment
اپنی ہی اہلیہ کے ساتھ سیکس کے دوران پارن چلاکر یہ کام کرتا تھا شوہر،جان کر اڑ جائیں گے ہوش,crime
بکنی پہننے پر ماں نے چھوڑ دیا تھا بات کرنا، اب روڈيج میں حصہ لے گی یہ ماڈل,entertainment
ایشوریہ کے ساتھ کام کرنا اچھا لگتا ہے: کرن جوہر,entertainment
منوج کمار کو ملے گا دادا صاحب پھالکے ایوارڈ,entertainment
متھن کے لئے سری دیوی نے بونی کپور کو باندھی تھی راکھی,entertainment
پاپا بننے کے بعد گھر میں یہ چیزیں نہیں چاہتے وراٹ کوہلی,entertainment
"جیپ چلا رہے تھے سلمان خان ،پھر ""شکار"" پر نکلےکیا ؟",entertainment
پرینکا چوپڑا اور نک جوناس کی منگنی آج، شام میں ہوگی پارٹی,entertainment
اجتماعی عصمت دری: خاتون کو یرغمال بناکر 40 لوگوں نے 4 دنوں تک کیا ریپ ، نشے کے انجیکشن بھی دئے,crime
آئی پی ایل 2018 :کولکاتہ کی چنئی پر شاندار جیت،6 وکٹ سے دی شکست ،پلے آف کی جانب بڑھایا قدم,cricket
عالیہ بھٹ کی ’’راضی‘‘ نے پوری دنیا میں کمائے 200 کروڑ,entertainment
آسٹریلیا میں وراٹ کوہلی پرنہیں کرسکتے مکمل بھروسہ، یہ کھلاڑی دلائیں گے ٹیم انڈیا کوتاریخی جیت,cricket
کروڑوں روپے کمانے والی سوناکشی، پاپا سے لیتی ہیں جیب خرچ,entertainment
بالی ووڈ اداکارہ سنی لیونی نے کیا کچھ ایسا انٹرنیٹ پر ویڈیو ہو گیا وائرل، دیکھیں یہاں,entertainment
نابالغ بچی کا بیٹے نے کیا ریپ و قتل، باپ نے بیٹے کے ساتھ مل کر جو کیا جان کر اڑ جائیں گے ہوش,crime
قدرت نےایم ایف حسین کو برش و رنگوں کے ذریعے شاہکار تراشنے کا فن عطا کیا تھا,entertainment
کیرالہ سیلاب زدگان کے لئے سلمان نے دی سب سے زیادہ امداد، بگ بی اور شاہ رخ بھی رہ گئے پیچھے,entertainment
مداحوں کو دیکھ کر پریشان ہو گئے سلمان- یولیا، پھر کیا کچھ ایسا، دیکھیں ویڈیو,entertainment
سوشل میڈیا پر ٹاپ لیس تصاویر کو لے کر ٹرول ہوئیں ایشا، صارفین بولے- کچھ تو بچوں کی شرم کرو,entertainment
روہت شرما کی بہترین اننگ، ٹیم انڈیا نے بنگلہ دیش کو 7 وکٹ سے شکست دی,cricket
آئی پی ایل 2018:دہلی بمقابلہ راجستھان، راجستھان کو جیت کے لئے 151 رنوں کا ہدف,cricket
غیر ملکی کھلاڑیوں کو لے کر تبصرہ کرکے تنازع میں پھنسے وراٹ کوہلی ، لوگوں نے جم کر سنائی کھری کھوٹی,cricket
کیا حاملہ ہیں ایشوریہ رائے بچن؟ وائرل ہو رہی ایسی تصویر,entertainment
کبھی وراٹ کوہلی سے ہوتا تھا موازنہ ، آج اس پاکستانی کھلاڑی کو گھریلو ٹیمیں بھی نہیں دے رہیں اہمیت,cricket
جسلین نے سب کے سامنے انوپ جلوٹا کو کیا بوسہ، دیکھتے رہ گئے گھر والے,entertainment
مشہور فلم ساز کندن شاہ اور سعید مرزا نے بھی کیا ایوارڈ واپس کرنے کا اعلان,entertainment
ایک نہیں کئی شادیاں کرنا چاہتی ہیں کنگنا!۔,entertainment
ورلڈ کپ سے پہلے پاکستانی کرکٹ ٹیم کے نئے شیڈیول کا اعلان ، میگا ایونٹ کی تیاری کیلئے ملیں گے اتنے میچ,cricket
ثانیہ مرزا- شعیب ملک کا بیٹا نہ ہندوستانی ہوگا اورنہ ہی پاکستانی,cricket
مغربی بنگال میں 100 سال کی سن رسیدہ خاتون کی آبروریزی ، ملزم گرفتار,crime
آئی پی ایل 2019: رباڈا نے کولکاتا نائٹ رائیڈرس کے منہ سے چھین لیا، سپراوورمیں دہلی کو ملی جیت,cricket
آئی پی ایل 2018:چینئی کو ملی تیسری کامیابی، جڈیجا نے نرین کو کیا آوٹ,cricket
‘...سیف علی خان کی پہلی بیوی امریتا سنگھ کے بارے میں کرینہ کا بڑا بیان، بولیں- ’شادی کے بعد وہ مجھ سے,entertainment
!سلمان خان نے خود کو بتایا ’شیو بھکت‘، دبنگ-3 کے سیٹ پر زبردست ہنگامہ، جانیں پوری تفصیل,entertainment
برلن میں بالی ووڈ اداکارہ پرینکا چوپڑا کی وزیر اعظم مودی سے ملاقات,entertainment
پرینکا نے کہا، آج تک ڈیٹ پر نہیں گئی!۔,entertainment
!شاہ رخ خان کو ڈاکٹریٹ کی ڈگری دینے سے جامعہ ملیہ اسلامیہ کو حکومت نے روکا,entertainment
سابق لیگ اسپنر مشتاق احمد پاکستان اے ٹیم کے ہیڈکوچ مقرر,cricket
کرینہ کپور خان نے پرینکا چوپڑا کو دیا یہ مشورہ ، جان کر آپ بھی سوچ میں پڑجائیں گے,entertainment
افغانستان کرکٹ ٹیم کے کھلاڑی نے حب الوطنی کا مظاہرہ کرتے ہوئے اپنا نام اصغرافغان کیا,cricket
ختم ہوا طویل انتظار، شادی کے بعد سامنے آئی دیپیکا- رنویر کی پہلی تصویر,entertainment
دنگل سے بڑی ہے فلم ’سیکرٹ سپراسٹار‘: عامر خان,entertainment
فخرزمان کے ساتھ معاشقہ کولے کراس بالی ووڈ اداکارہ نے خاموشی توڑتے ہوئے دیا یہ جواب,entertainment
پرینکا اور نک کے طلاق کی خبر پھیلانے والی میگزین کو بھرنا پڑ سکتا ہے کروڑوں کا جرمانہ,entertainment
دیکھیئے کیا ہوگا جب سلمان کے ساتھ آئے گا ان کا یہ سب سے خاص پارٹنر,entertainment
تاحیات پابندی جھیل رہے اس پاکستانی گیند باز نے 6 سال بعد کیا میچ فکسنگ کا اعتراف ، پہلے قبول نہ کرنے کی بتائی یہ وجہ,cricket
آکاش امبانی۔ شلوکا مہتا کی مہندی تقریب میں پہنچیں پرینکا چوپڑا، شیئر کی تصویر,entertainment
آئی پی ایل 2018 : چھکا لگا کر کارتک نے جتایا میچ ، کولکاتہ نے راجستھان کو سات وکٹوں سے ہرایا,cricket
‘‘شاہ رخ خان کا ہالی ووڈ میں کام کرنے کو لے کر بڑا بیان، ’’میری انگریزی اچھی نہیں ۔,entertainment
اب ٹیسٹ کرکٹ میں بھی نوبال پر ملے گی فری ہٹ !۔,cricket
ڈانس کرتے ہوئے اسٹیج پر گریں سپنا چودھری، ویڈیو زبردست وائرل,entertainment
دیکھیں، رنبیر کپور اور دیپکا پڈوکون کا تماشا,entertainment
جموں و کشمیر : کٹھوعہ واقعہ کے سال بھر بعد بکروال برادری کی ایک اور لڑکی کی آبروریزی ، کرایا گیا اسقاط حمل,crime
آئی پی ایل 2018 : ممبئی انڈینس نے کنگس الیون پنجاب کو 6 وکٹوں سے شکست دی,cricket
جب جڈیجہ کو گھونسہ مارنا چاہتے تھے ہٹ مین روہت شرما ، مصیبت میں پھنس گئے تھے کرکٹرس,cricket
اسکول میں گر پڑے تیمور علی خان،سوشل میڈیا یوزرس نے نینی کو کیا ٹرول,entertainment
میلبورن ٹسٹ سے قبل وراٹ کوہلی کی بلے بازوں کوسخت وارننگ، اپنی ذمہ داری سمجھنے کا دیا مشورہ,cricket
آٹھ میچوں سے آوٹ نہیں ہوئے ہیں منیش پانڈے,cricket
پبلک ٹوائلیٹ میں بہن کو کھانا پہنچانے آئی خاتون کا ہوا جنسی استحصال,crime
سلمان خان کے مداحوں کیلئے مایوسی: ریس 4 سے باہر ہوئے سلمان خان ! اس اداکار نے چھینی فلم,entertainment
ورلڈ کپ میں ہندوستان اور پاکستان کے درمیان میچ کو لے کر اب سچن تیندولکر نے دیا بڑا بیان ، کہی یہ بات,cricket
کمی رشتوں میں نہیں، لوگوں میں ہوتی ہے: سری دیوی,entertainment
سچن تیندولکراس تاریخ کو یاد کرکے ہو گئے جذباتی، 2 سال پہلے اسی دن شروع ہوئے سفر کو ویسے ہی کیا تھا ختم,cricket
پرینکا چوپڑا نے سر عام منگیتر نک جونس کا لیا بوسہ ، ویڈیو وائرل,entertainment
انکتا کو چھوڑ کر اس ہیروئن کو ڈیٹ کر رہے ہیں سشانت,entertainment
شلوکا- آکاش آمبانی کی شادی میں بالی ووڈ ستاروں اور سیاست دانوں سے لے کر غیر ملکی مہمانوں نے بھی کی شرکت,entertainment
آئی پی ایل 2018 : ڈی ویلیئرس کی شاندار نصف سنچری ، کانٹے کے مقابلہ میں بنگلورو نے پنجاب کو شکست دی,cricket
اسپیشل یو م آزادی : بالی ووڈ کے ان خاص فلمی نغموں کی دھن کے ساتھ جشن آزادی میں ڈوبا ملک,entertainment
پاکستان کو ملی 2020 ایشیا کپ کی میزبانی ، جگہ کا فیصلہ بعد میں ، ٹی ٹوینٹی فارمیٹ میں ہوگا ٹورنامنٹ,cricket
'فلائٹ کا انتظار کر رہے دھونی، وراٹ نے ممبئی ایئر پورٹ پر کھیلا 'انوکھا گیم,cricket
کیچ پکڑنے کی کوشش میں تیز گیند باز اشوک ڈنڈا کے سر پر لگی گیند ، اسپتال میں داخل,cricket
سرفراز احمد کی کپتانی پر سے اب چھٹے بادل، اس سابق کرکٹر نے لیا یوٹرن,cricket
ماں نے چار ماہ کے بچہ کی توڑ ڈالی 28 ہڈیاں ، رونے کی آواز سن کر باپ کو ملتا تھا سکون !۔,crime
ورلڈ کپ 2019 کیلئے پاکستان نے تیار کی ممکنہ کھلاڑیوں کی فہرست ، ان کرکٹرس پر لگا سکتا ہے داو,cricket
پرنیتی چوپڑا نے 40 لاکھ کا کیا لنچ، 10 ملین میں خریدی دو شرٹ,entertainment
رسیپشن کے لئے تیار ہوئے دیپکا ۔ رنویر ، سوشل میڈیا پر وائر ہوئی یہ تصویر,entertainment
اسٹار سے نہیں مل پایا تو مداح نے خود کو لگا لی آگ، موت,entertainment
السٹر کک نے ہندوستان کے خلاف بنا ڈالا یہ بڑا ریکارڈ ، رکی پونٹنگ بھی چھوٹ گئے پیچھے,cricket
دلیپ کمار کو ملی اسپتال سے رخصت ، صحت کافی بہتر,entertainment
مشکل میں پھنسے سلمان خان ، بہار کی اس عدالت نے دیا ایف آئی آر درج کرنے کا حکم,entertainment
ہے پربھو! روپے پیسے اور موبائل چھین کر لڑکی کو چلتی ٹرین سے پھینک دیا,crime
بہار : ٹیوشن کیلئے گئی 8 سالہ بچی کو ٹیچر نے بنایا اپنی ہوس کا شکار ، ثبوت مٹانے کیلئے قتل کی بھی کوشش,crime
ماضی سے سبق سیکھنے میں ناکام ثابت ہوئی بنگلہ دیشی ٹیم ، یاد آیا انڈیا کے خلاف ٹی 20 ورلڈ کپ والا میچ,cricket
عرفان پٹھان نے کہا - اگر یہ کھلاڑی انگلینڈ میں کھیلتا تو بہترین ہوتا,cricket
ایشیا کپ میں ہوئی تھی میچ فکسنگ، پاکستانی نژاد 3 کھلاڑی پھنسے,cricket
آسٹریلیا کے اس گیند باز کے سامنے وراٹ کوہلی سمیت یہ چار ہندوستانی بلے باز ہوجاتے ہیں فیل ، جانئے کیوں ؟,cricket
